Date,open,high,low,close,volume
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,36426900409
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,30153382941
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,19530783039
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,17334827993
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,34497940694
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,13281140541
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,29201215431
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,55417544033
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,22223416061
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375,26652190004
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25,42649109453
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375,12403470760
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524
2024-09-03,59106.19140625,59815.05859375,57425.16796875,57431.0234375,26666961053
2024-09-04,57430.34765625,58511.5703125,55673.1640625,57971.5390625,35627680312
2024-09-05,57971.703125,58300.58203125,55712.453125,56160.48828125,31030280656
2024-09-06,56160.19140625,56976.109375,52598.69921875,53948.75390625,49361693566
2024-09-07,53949.0859375,54838.14453125,53740.0703125,54139.6875,19061486526
2024-09-08,54147.93359375,55300.859375,53653.7578125,54841.56640625,18268287531
2024-09-09,54851.88671875,58041.125,54598.43359375,57019.53515625,34618096173
2024-09-10,57020.09765625,58029.9765625,56419.4140625,57648.7109375,28857630507
2024-09-11,57650.2890625,57991.3203125,55567.33984375,57343.171875,37049062672
2024-09-12,57343.171875,58534.359375,57330.1015625,58127.01171875,33835707949
2024-09-13,58130.32421875,60648.0234375,57650.11328125,60571.30078125,32490528356
2024-09-14,60569.1171875,60656.72265625,59517.8828125,60005.12109375,16428405496
2024-09-15,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867
2024-09-16,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113
2024-09-17,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118
2024-09-18,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891
2024-09-19,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573
2024-09-20,62941.42578125,64119.53125,62364.60546875,63192.9765625,35177164222
2024-09-21,63184.33984375,63543.359375,62783.10546875,63394.83984375,14408616220
2024-09-22,63396.8046875,63993.421875,62440.7265625,63648.7109375,20183348802
2024-09-23,63643.1015625,64733.55859375,62628.078125,63329.80078125,31400285425
2024-09-24,63326.83984375,64695.21484375,62737.41796875,64301.96875,29938335243
2024-09-25,64302.58984375,64804.50390625,62945.375,63143.14453125,25078377700
2024-09-26,63138.546875,65790.796875,62669.26953125,65181.01953125,36873129847
2024-09-27,65180.6640625,66480.6953125,64852.9921875,65790.6640625,32058813449
2024-09-28,65792.1796875,66255.53125,65458.03515625,65887.6484375,15243637984
2024-09-29,65888.8984375,66069.34375,65450.015625,65635.3046875,14788214575
2024-09-30,65634.65625,65635.0546875,62873.6171875,63329.5,37112957475
2024-10-01,63335.60546875,64110.98046875,60189.27734375,60837.0078125,50220923500
2024-10-02,60836.32421875,62357.6875,59996.94921875,60632.78515625,40762722398
2024-10-03,60632.484375,61469.0390625,59878.8046875,60759.40234375,36106447279
2024-10-04,60754.625,62465.9921875,60459.94140625,62067.4765625,29585472513
2024-10-05,62067.609375,62371.0234375,61689.58203125,62089.94921875,13305410749
2024-10-06,62084.98828125,62959.5703125,61833.1484375,62818.953125,14776233667
2024-10-07,62819.109375,64443.70703125,62152.55078125,62236.66015625,34253562610
2024-10-08,62221.64453125,63174.3046875,61843.5625,62131.96875,28134475157
2024-10-09,62131.7265625,62508.8359375,60314.61328125,60582.1015625,27670982363
2024-10-10,60581.9296875,61236.72265625,58895.20703125,60274.5,30452813570
2024-10-11,60275.4609375,63400.87109375,60046.125,62445.08984375,30327141594
2024-10-12,62444.6171875,63448.78515625,62443.26953125,63193.0234375,16744110886
2024-10-13,63192.9453125,63272.65234375,62035.63671875,62851.375,18177529690
2024-10-14,62848.3984375,66482.4921875,62442.15234375,66046.125,43706958056
2024-10-15,66050.3671875,67881.6796875,64809.1953125,67041.109375,48863870879
2024-10-16,67042.4609375,68375.2890625,66758.7265625,67612.71875,38195189534
2024-10-17,67617.078125,67912.2109375,66647.390625,67399.8359375,32790898511
2024-10-18,67419.109375,68969.75,67177.8203125,68418.7890625,36857165014
2024-10-19,68418.9765625,68668.0078125,68024.640625,68362.734375,14443497908
2024-10-20,68364.1796875,69359.0078125,68105.71875,69001.703125,18975847518
2024-10-21,69002.0,69462.734375,66829.8515625,67367.8515625,37498611780
2024-10-22,67360.703125,67801.578125,66581.3671875,67361.40625,31808472566
2024-10-23,67362.375,67402.7421875,65188.03515625,66432.1953125,32263980353
2024-10-24,66653.703125,68798.9609375,66454.1015625,68161.0546875,31414428647
2024-10-25,68165.296875,68722.15625,65521.79296875,66642.4140625,41469984306
2024-10-26,66628.734375,67317.921875,66360.59375,67014.6953125,19588098156
